0
0
0
0
0
0
2
0
3
0
0
0
-7
0
-10
0
0
0
18
0
23
0
0
0
-35
0
-42
0
0
0
60
0
71
0
0
0
-97
0
-112
0
0
0
152
0
176
0
0
0
-241
0
-285
0
0
0
425
0
543
0
0
0
-1119
0
-2253
0
5461
0
-2253
0
-1119
0
0
0
543
0
425
0
0
0
-285
0
-241
0
0
0
176
0
152
0
0
0
-112
0
-97
0
0
0
71
0
60
0
0
0
-42
0
-35
0
0
0
23
0
18
0
0
0
-10
0
-7
0
0
0
3
0
2
0
0
0
0
0
